Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION,NPI
ae665149-d22b-3913-91da-b5282014ea39,88e2e293-acf7-352f-98b4-045e3d062c93,Julia Dueñas,F,GENERAL PRACTICE,1826 Veterans Blvd.,Dublin,GA,31021,32.54052,-82.94631,212,3683181613
bb872270-37ee-31ea-9316-e5d9cc27af0a,3785f542-64c4-3ac6-a284-8b47e04101b7,Chia Jerde,F,GENERAL PRACTICE,9249 Highway 29 North,Athens,GA,30601,33.9609,-83.3779,7,981200354
f6b18e1d-7c03-3cd9-8826-437729fda211,ce033d4f-ab75-36e8-a82f-8a6b41fdd619,Babette Frami,F,GENERAL PRACTICE,500 East Oglethorpe Highway,Hinesville,GA,31313,31.838243,-81.595215,604,6984141931
68a1c03c-9baa-3f18-b704-82c507d437fb,cf432fbd-c9f0-388a-baf2-a8f97152f79c,Sergio Hilpert,M,GENERAL PRACTICE,30 Chateau Dr  SE,Rome,GA,30161,34.220844,-85.15464,464,379228165
d4717b6f-ef22-3b8f-9bfd-f2007525853f,03a88203-f2f4-315a-96f6-af70a4add945,India Witting,F,GENERAL PRACTICE,814 Radford Blvd.  Building 7000,Albany,GA,31701,31.55069,-84.063835,506,5051960162
e0581a43-cc2c-3ed9-80d6-6e803e77aacc,58d7118a-1fd5-380b-a035-ae18ca2d4508,Marco Kunze,M,GENERAL PRACTICE,2041 Mesa Valley Way Suite 185,Austell,GA,30082,33.8126,-84.6344,310,6060591523
63a49311-eb67-3677-bab9-a3eecf5d2f33,ceb8d3d2-b672-303b-a28b-3954b296baf6,Markus Hane,M,GENERAL PRACTICE,1294 Highway 515 East  Suite 100,Blairsville,GA,30512,34.8762,-83.9582,18,5936184641
f56ec61a-6408-3b5b-b736-d759c7bb385a,169b2489-4b0b-3118-884d-a9c94afe76de,Lanny Schowalter,M,GENERAL PRACTICE,1701 Hardee Ave.  SW,Atlanta,GA,30310,33.749,-84.388,22,337005524
67d77dfe-a92d-3db7-92e4-a26be7af1fee,c78088ae-4a5f-3d3a-8c58-f9707dd4eeea,Vince Harris,M,GENERAL PRACTICE,1513 Cleveland Ave.  Building 300,East Point,GA,30344,33.679413,-84.43989,16,2916540784
d7c60517-bd6c-3055-915f-0820877d5c0c,e8c98d08-a8d6-343f-b504-f53e7561fd7e,Terese Marquardt,F,GENERAL PRACTICE,2296 Henderson Mill Road,Atlanta,GA,30345,33.852135,-84.258965,174,7233823979
533f74bf-3220-3e49-a1f9-14353c2d12f7,b317b8c9-1fb7-3194-9c96-579ca53ecaed,Virgen Hilll,F,GENERAL PRACTICE,2249 Vinson Hwy SE,Milledgeville,GA,31061,33.047714,-83.212585,281,7445175873
4ee8474c-c428-354a-a413-fe4f65a5edde,2890d254-9ee1-3d98-bb9e-c7d518dd17c7,Cherrie Wunsch,F,GENERAL PRACTICE,39-A Oak Hill Ct.,Newnan,GA,30265,33.3807,-84.7997,241,1014962358
3fa9f6d5-66fd-330e-bd4f-c66d450d2dfc,3e3f6eca-fc1d-3e62-9e22-b6c6b28a40bf,Milissa Mohr,F,GENERAL PRACTICE,4175 Tanners Creek Drive,Flowery Branch,GA,30542,34.1675,-83.912,32,5985975584
0723d03d-35b0-347d-bde0-3c3396c67208,20911403-6fa6-3772-bfc1-43983751a18b,Brant Reichel,M,GENERAL PRACTICE,2370 S. Houston Lake Road,Kathleen,GA,31047,32.503242,-83.66276,83,9575023897
2850791e-bb55-32b4-ac30-3539c2e455c5,c606eaa5-6639-3bfe-a1d0-c8faae203608,Kathy Heller,F,GENERAL PRACTICE,1170 Shawnee St.,Savannah,GA,31419,31.986042,-81.173485,120,2495730396
c85a56c2-d56b-32ba-963b-1db6359813a9,09f8d467-ab69-39f4-b3d9-7a896ec7f87d,Zofia Bosco,F,GENERAL PRACTICE,175 Medical Blvd.,Stockbridge,GA,30281,33.512432,-84.22509,717,5104163741
a19f7995-4296-3e7f-a91a-cedcee4f259e,69b2952c-f4b4-3357-8e74-c3e86f681a1a,Maricarmen Roque,F,GENERAL PRACTICE,1800 Phoenix Boulevard  Building 400  Suite 404 Box 55,Atlanta,GA,30349,33.614666,-84.442856,447,7976299255
3679460b-6431-3fdd-94db-a63f676a416f,60f0ca85-f0c4-31c9-bff5-68723cec9946,Aida D'Amore,F,GENERAL PRACTICE,750 Riverside Drive,Macon,GA,31201,32.841946,-83.62805,335,4048974769
972cd9a2-79bc-3356-8cbb-36a11527df4c,cb9a3bbc-7209-3ea0-ad78-9b9a9f2655c3,Rosy Volkman,F,GENERAL PRACTICE,321 Commercial Dr,Savannah,GA,31406,32.006786,-81.10781,1448,6117642385
84818df8-d6ae-3d64-bda3-2f3da3eb6038,89526d77-667f-33b6-b000-599af0fdf9ca,Frederica O'Keefe,F,GENERAL PRACTICE,2841 N. Patterson Street,Valdosta,GA,31602,30.868034,-83.29001,195,5929470243
6243e77b-ba2b-3e58-845f-49fc6e3562fb,d91fc2e6-e76f-3a59-90e5-4ec0483cabf6,Elmer Douglas,F,GENERAL PRACTICE,501 BLACKBURN DR,MARTINEZ,GA,30907-8201,33.521018,-82.101404,56,7591813994
4d0a45ef-bb7c-31ff-8c63-3c64ed7097c0,11fd2c00-8f48-39f1-b573-624b23cab5d7,Patricio Borrego,M,GENERAL PRACTICE,11050 CRABAPPLE RD,ROSWELL,GA,30075-2476,34.039453,-84.350946,21,3088944045
3c19ca6f-ac72-30af-ab59-143662643d59,376d6dd0-52f4-3679-afba-232ab2fab8fd,Efren Dibbert,M,GENERAL PRACTICE,77 COLE ST NE,MARIETTA,GA,30060-2030,33.961485000000000,-84.535337,19,8981557462
a24a73e7-d191-38d5-980b-1d3e743ca41a,d6c63562-14ce-3dc5-96c7-6da26f2aef6c,Haywood Rice,M,GENERAL PRACTICE,144 PIERCE AVE,MACON,GA,31204-2860,32.830953,-83.64891800000000,38,9357503099
e2724250-e486-35fe-a75b-d76371388035,a1b76546-33cb-3817-911d-45423cdaf830,Molly Jast,F,GENERAL PRACTICE,577 WALNUT ST,MACON,GA,31201-8211,32.830953,-83.64891800000000,76,3974631437
8f5981c9-9c54-3677-9472-bc6cbf95413d,b90e1776-04d2-3022-ae3f-92278bce9030,Cheryll McKenzie,F,GENERAL PRACTICE,3164 KENSINGTON RD,AVONDALE ESTATES,GA,30002-1456,33.768731,-84.264735,255,9232532794
ba463d11-8a6b-3005-a9fd-2fb42bd2687e,6789edd4-50ea-3b10-b879-2bb45a583195,Chasidy Prosacco,F,GENERAL PRACTICE,1109 MEDICAL CTR DR,AUGUSTA,GA,30909,33.444691,-82.021331,39,799522198
9fc51a17-8a09-3e0a-9303-9bfbce46d6c1,e4fedb69-5fc4-3507-badc-23d096e6a8e0,Mark Stoltenberg,M,GENERAL PRACTICE,6000 SHAKERAG HL,PEACHTREE CITY,GA,30269-6523,33.391884000000000,-84.570611,24,6815649105
ad089bb2-b6a7-3ff6-9dd8-9ad9338ea6f6,39cd1f99-30b4-3edd-a969-3f37f3414c41,Masako Beier,F,GENERAL PRACTICE,1103 N MADISON AVE,DOUGALS,GA,31533-2803,31.507435,-82.854287,53,367285274
f4aeeb61-8a70-38ee-94f2-abffe55738d9,bb0d25b7-8c6d-3267-9dd8-e556e2f58890,Kathe Rodriguez,F,GENERAL PRACTICE,3356 VINEVILLE AVE,MACON,GA,31204-2328,32.830953,-83.64891800000000,80,1089011571
6ecdbbc5-a939-3e18-b847-0583b75f35d1,1203e334-a6d4-3227-9a75-383393ad37ad,Yadira Block,F,GENERAL PRACTICE,114 VICTORY DR,SWAINSBORO,GA,30401-3235,32.583105000000000,-82.348834,22,2099860424
3076ed94-74c7-362e-8952-7da62b2b1e74,767fda1d-2eed-39f4-8681-77f791569f39,Ivan Waters,M,GENERAL PRACTICE,4985 LAVISTA RD,TUCKER,GA,30084-4470,33.858226,-84.235178,36,3227016184
af71403f-6e2a-3531-b781-148dd6e19808,b8c6c518-45b9-3012-9294-8a9be89e86f7,Marlon Jenkins,M,GENERAL PRACTICE,3619 S FULTON AVE,HAPEVILLE,GA,30354-1710,33.660873000000000,-84.40932100000000,105,2914929617
4dcdd1cf-1187-3e19-b30d-b54d67ffd854,c1e7c570-f3ed-392d-bc48-4b7463e89ee7,Margene Anderson,F,GENERAL PRACTICE,1611 MOUNT VERNON RD,DUNWOODY,GA,30338-4224,33.941387,-84.312701,34,5575823385
4194cb52-f722-36ff-be4a-5e80da5f6b9d,08675d38-e7f5-3753-af7c-682d538d87ad,Roberto Peralta,M,GENERAL PRACTICE,3284 DOGWOOD DR,HAPEVILLE,GA,30354-1158,33.660873000000000,-84.40932100000000,68,4396378734
6e7ab7f4-127c-35cd-ab37-f8b7519e3b68,a10294ea-7b80-3623-a48a-13fae4f8d495,Cesar Goodwin,M,GENERAL PRACTICE,104 MIRRAMONT LAKE DR,WOODSTOCK,GA,30189-8213,34.113696000000000,-84.5443,61,4048929879
60017d05-d431-3074-a0a5-a5091ca9b878,197e9192-9eb8-3526-aa51-14eb9afe5311,Noble Kautzer,M,GENERAL PRACTICE,1106 FURYS LN,MARTINEZ,GA,30907-8219,33.521018,-82.101404,75,1226340172
3fcc2ce9-19f7-3f3f-813d-fe2c269e9e2f,42483aeb-1a98-32cd-b7cd-c25e7e63cfee,Audie Kuhlman,F,GENERAL PRACTICE,4687 ATLANTA RD SE,VININGS,GA,30339-1501,33.84818,-84.484501,38,634600052
a3d59fb6-4550-3be5-a804-946348b7b1b1,cd0c4a8d-35f0-341d-bea4-68e4ec126420,Lorenzo Medina,M,GENERAL PRACTICE,2593 CANTON RD,MARRETTA,GA,30066-5390,33.953561,-84.542463,55,6807419953
bbf617e9-197c-3344-93c6-f40df015c0e2,da45bd32-5468-3bb4-a96d-c9ef243285a8,Cristy Parker,F,GENERAL PRACTICE,2896 CHAMBLEE TUCKER RD,CHAMBLEE,GA,30341-4009,33.888665,-84.303622,326,2607927307
8c91b351-09af-33d7-88ae-57768d178f32,c3da2144-9e1c-3fed-84b7-660d99f377b0,Kasey Mertz,F,GENERAL PRACTICE,4180 OLD MILTON PKWY,ALPHARETTA,GA,30005-2408,34.070648,-84.27590700000000,52,4961807745
58b476f1-4dbc-3587-bd12-ce05fc82de6e,982c8343-53a0-31c9-853f-4718a687369e,Erin Upton,M,GENERAL PRACTICE,10646 B FORD AVE,RICHMOND HILL,GA,31324-3902,31.850197000000000,-81.264824,57,8771663592
74a94f99-e11f-36a1-b267-fbeb23e04951,27f456ac-9b87-3059-971a-a789d16f9bc4,Kyoko Jacobi,F,GENERAL PRACTICE,323 N MAIN ST,ADAIRSVILLE,GA,30103-2438,34.342248,-84.91815600000000,158,7219778007
d0eaca1f-4680-3705-839f-19a16a2d3840,dd7d5497-8d47-31af-a9db-d0b2759ea6d0,Rueben Pfannerstill,M,GENERAL PRACTICE,114 DAVIS RD,MARTINEZ,GA,30907-4352,33.521018,-82.101404,49,2871334072
00e0d6c1-5fea-30b1-a1cb-ba309c7e99b8,01d770f2-8636-3a37-a247-7c8de4b59d84,Khadijah Breitenberg,F,GENERAL PRACTICE,1727 HWY 42 N,MCDONOUGH,GA,30253-4725,33.477649,-84.134963,39,9010414124
04ec895d-f500-36e2-ad4b-11324226c4f8,dd947de4-9683-33eb-8f2d-7cb34c21724a,Vicki Moore,F,GENERAL PRACTICE,118 AS MAIN ST,GREENSBORO,GA,30642-1112,33.522942,-83.197983,103,875260446
ebccc4bf-7540-3d38-b71d-ca64251ca97c,c16ceebc-d7ae-3ce8-aa49-efdaf4d19f32,Russell Welch,M,GENERAL PRACTICE,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2143,33.819655,-84.327381,126,1854922610
53eb1ce8-2349-3e9f-820e-59e0f1cd6496,7b6000f8-ae5a-375b-a027-bc9dd946a556,Harrison Terry,M,GENERAL PRACTICE,112 N WASHINGTON ST,LYONS,GA,30436-1179,32.204915,-82.321208,82,5452706127
528e807d-389e-3f3c-85d0-083f4b86320c,77e42075-20fa-3dd7-abbc-0a00becdb35f,Seema Beer,F,GENERAL PRACTICE,150 NACOOCHEE AVE,ATHENS,GA,30601-1823,33.927979,-83.35382300000000,28,5677419230
3161b255-1aee-34eb-b480-211917d2f269,9c62eb56-7aa8-32af-9c3f-21ee099817c4,Randolph Schmidt,M,GENERAL PRACTICE,3736 EXECUTIVE CTR DR,MARTINEZ,GA,30907-2360,33.521018,-82.101404,60,9243093622
d317baf9-8aa9-3022-8246-f5921aa55bb6,02f7a555-f229-314d-930f-34133958305a,Pablo Portillo,M,GENERAL PRACTICE,2278 MOODY RD,WARNER ROBINS,GA,31088-1933,32.59256,-83.62846,35,2231547090
39cab1fd-a004-3133-ab6e-8bcb7e943972,431f9020-66b0-3092-a034-4a30401f23da,Gia Feest,F,GENERAL PRACTICE,7363 HALL RD,COOLIDGE,GA,31738-2407,30.982688,-83.877814,94,5863762497
422076e8-d3bc-3dfd-ad6e-3c58200d1472,bb9f807c-775a-38ae-8760-d49515039c50,Suzann Price,F,GENERAL PRACTICE,128 N PARKER AVE,BROOKLET,GA,30415-6291,32.358212,-81.680174,29,9331987978
173c1b69-96b6-3cdf-8390-d535bc69e72e,4b15ecee-3351-3e77-aed8-db65333cb5b2,Carlos Schaden,F,GENERAL PRACTICE,220 - C W COLLEGE ST,GRIFFIN,GA,30224-4250,33.257645000000000,-84.273394,30,1224420861
9fd972bb-66b0-3f4b-8380-2a217b7073ce,0c6521a2-5599-33d0-aab2-777ad49e21c1,Kristofer Runolfsdottir,M,GENERAL PRACTICE,1864 INDEPENDENCE SQ,DUNWOODY,GA,30338-5160,33.941387,-84.312701,35,1659452767
ba787c09-34a5-3cb5-8ef0-c9a7b2ccc0e5,b7190b76-18b3-3086-8a86-ec7b37f22936,Lino Altenwerth,M,GENERAL PRACTICE,1304 15TH ST,COLUMBUS,GA,31901-2241,32.510197,-84.874946,70,3166198040
cc29a97f-9acd-37f3-ad16-c3a0b9d1a932,bcad38d8-a67c-37f6-a7f5-8eb9f4635fc2,Lesley Schinner,M,GENERAL PRACTICE,4771 FLOYD SWRD,MABLETON,GA,30126-1321,33.803937,-84.56071700000000,59,8964700309
6cb91197-9b2b-38be-85a2-d25ffcca9ee9,b344be2d-3a8f-32a3-86bf-e0043216ed58,Verona Collins,F,GENERAL PRACTICE,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2124,33.819655,-84.327381,96,1913343111
9570eedb-5a6e-35cd-98ef-e397e10abfdf,cb3d574a-fb92-3c89-a5c6-994c2fea93b3,Avis Franecki,F,GENERAL PRACTICE,704 GIL HARBIN INDUSTRIAL BLVD,VALDOSTA,GA,31601-6513,30.758749000000000,-83.319023,28,7937393319
fe96fbe4-67db-3ea8-9beb-83910321e6b9,82e8de7c-eb45-3b82-87e0-6eb7571b87da,Alphonso Morissette,M,GENERAL PRACTICE,440 MILLEDGE CIR,ATHENS,GA,30606-4336,33.927979,-83.35382300000000,34,6917194085
9d5dc6ff-ed99-3108-9c04-15ce6f8f4af7,0d59f0d7-edc4-38a1-a1cf-17b676ef19bb,Collette Walter,F,GENERAL PRACTICE,1415 W 3RD AVE,ALBANY,GA,31707-3655,31.577669,-84.17945300000000,38,4849805299
37bc77b6-33bf-38f1-a9d8-5a65e550730d,4b30312c-5b91-35ce-beea-fa0d169553d8,Nellie Rogahn,F,GENERAL PRACTICE,540 HEMLOCK ST,MACON,GA,31201-3202,32.830953,-83.64891800000000,71,8841195789
ad498cf3-31e3-347b-9240-cd98a1734c57,940101d5-85bd-3e60-9956-6a42f3b6a239,Rebeca Solorio,F,GENERAL PRACTICE,2675 N DECATUR RD,DECATUR,GA,30033-6132,33.771455000000000,-84.297857,2,4451601290
b2970919-8b8a-3b0b-93ce-63e2b15b189f,0509eee6-72bd-3dd6-9e3d-24b73fe2da1b,Alexa Renner,F,GENERAL PRACTICE,1457 SCOTT BLVD,DECATUR,GA,30030-1425,33.771455000000000,-84.297857,55,7354592102
9d9b6977-25e7-3bd2-bd0a-1a90eef24d6b,4b0141bb-6faa-3e36-84e1-4397ff585164,Herb Thiel,M,GENERAL PRACTICE,1831 5TH AVE,COLUMBUS,GA,31904-8915,32.510197,-84.874946,32,6487434159
80d67ec0-8e2c-336d-9805-4f64c9a4ba2d,0100efcd-fe6f-3378-8842-9fa4f86a85ec,Alyse Weimann,F,GENERAL PRACTICE,1330 HWY 74,FAYETTEVILLE,GA,30215-2950,33.467028000000000,-84.457861,28,2450322817
e7d1f583-96f5-3fd7-a6ca-9325f1b04f88,67e7c656-fc22-37e8-8123-a92ed54c96ca,Tyson Goodwin,M,GENERAL PRACTICE,6300 HOSPITAL PKWY,JOHNS CREEK,GA,30097-1828,34.032739,-84.203848,30,1195029802
ba80ee7d-750b-389f-b9de-9e0376a14564,e8e387fc-e72c-3f4c-bf63-9dd327f97334,Bettyann Cummings,F,GENERAL PRACTICE,6185 BUFORD HWY G,PEACHTREE CORNERS,GA,30071-2350,33.940136000000000,-84.21055600000000,55,1017163650
b19e6218-4709-3420-b398-e5a1fbc88c57,d39aba8b-26ba-3a26-8e1d-7e9962282646,Trina Walsh,F,GENERAL PRACTICE,1720 MOUNT VERNON RD B,DUNWOODY,GA,30338-4269,33.941387,-84.312701,36,9388859367
3f52e9e8-5db8-39dc-ae1d-0b57c90b15ad,f7b21316-167c-39a6-b542-ed6e4d1e72d9,Virgina Oberbrunner,F,GENERAL PRACTICE,5943 JOE FRANK HARRIS NWPKWY,ADAIRSVILLE,GA,30103-2451,34.342248,-84.91815600000000,109,3405451949
50d10048-07ff-357b-b619-dd025e2157e0,035c4374-5b68-36fd-9d03-0734f945a2b1,Emeline Christiansen,F,GENERAL PRACTICE,2258 WRIGHTSBORO RD,AUGUSTA,GA,30904-4789,33.444691,-82.021331,46,5332083149
1841adf6-3da1-31e5-b3f5-9df5e76fda75,ed91a5e6-0a46-37d0-ae86-1dae65500fba,Nicole Schneider,F,GENERAL PRACTICE,1920 WARMSPRINGS RD,COLUMBUS,GA,31904,32.510197,-84.874946,27,7361141250
e34f7792-936e-3cd5-b3bd-f058b05ec90c,65d500eb-f163-3e2e-bf93-6abe11313820,Lezlie Ferry,F,GENERAL PRACTICE,1602 VERNON RD,LAGRANGE,GA,30240-4129,33.017347000000000,-85.01857700000000,41,9657753589
be6c61d3-3306-3431-84fa-774260bec2ab,66c35752-d53e-3859-af3e-bc92d6a19d69,Raymundo Douglas,M,GENERAL PRACTICE,109 COLLEGE AVE,ELBERTON,GA,30635-1705,34.071156,-82.822838,55,8109896529
e19c7c59-f50c-37b7-bd6c-c748183e1265,2a1578c5-ea50-3a17-a75d-481c3a4d1e8b,Shantell Weimann,F,GENERAL PRACTICE,1136 CLEVELAND AVE,EAST POINT,GA,30344-3608,33.67236,-84.474958,56,8312556818
53a36fff-21d3-39bb-912b-ae6d34d41fd1,1929fdc5-1d0f-3caa-9614-d0891262f321,Tanner Hackett,M,GENERAL PRACTICE,701 N SLAPPEY BLVD,ALBANY,GA,31701-1413,31.577669,-84.17945300000000,43,2489286404
93d0e525-b812-3b21-aa72-61aa9e9baf7a,7bc070c7-8c59-3d3e-8b82-75a5b7e4c368,Elfriede Johnston,F,GENERAL PRACTICE,889 WIMPY MILL RD,DAHLONEGA,GA,30533-0490,34.550867,-84.076961,93,5997210286
d1b307c7-3110-3112-a5d6-d8df8a31df27,4eef37a9-c69a-3c5a-8f65-e7add95bb3ea,Sigrid Ondricka,F,GENERAL PRACTICE,6703 SHANNON,UNION CITY,GA,30291-2073,33.593837,-84.56263,28,5053042330
ff8906c8-5117-32b9-a89e-95a2ac069068,5b8f7bbb-461b-3b4d-9143-b2231202f9dc,Melonie Gleason,F,GENERAL PRACTICE,10800 JONES BRIDGE RD A,ALPHARETTA,GA,30022-7010,34.070648,-84.27590700000000,78,4086757990
e372236b-9917-3801-a60c-735ec06a6b51,5480df43-c36f-32bf-98e5-4720584e39d3,Clifton Rohan,M,GENERAL PRACTICE,1265 INTERSTATE PKWY,AUGUSTA,GA,30909-6481,33.444691,-82.021331,63,4097393936
0025da0e-2a74-3548-ba40-5ea4c7e146ee,9ca17b0a-26ed-3771-bfa1-e0d40fd312b5,Jaime Barajas,M,GENERAL PRACTICE,4815 PAULSEN ST,SAVANNAH,GA,31405-4418,31.916773,-81.119488,28,4213147215
b8414a1f-f0c9-3a34-b481-a228483983af,2af637af-7698-33ea-9e07-3e3898c608e3,Gene Jast,F,GENERAL PRACTICE,6600 WHITTLESEY BLVD,COLUMBUS,GA,31909-7251,32.510197,-84.874946,52,6257555973
e37b9946-ac33-3afd-beb8-58b59fbbc601,7574beea-499f-3a1d-9fe4-0377678e5616,Rebekah Wiza,F,GENERAL PRACTICE,701 BLUEBIRD BLVD,FORT VALLEY,GA,31030-5085,32.537181,-83.865716,54,5135010599
1f361eac-0917-33d7-bd93-5e3d33ebfc36,823c93e3-8782-31e7-ae2e-663eb2d047e8,Olimpia Spinka,F,GENERAL PRACTICE,330 HOSPITAL DR,MACON,GA,31217-8042,32.830953,-83.64891800000000,28,5099447872
60f8635e-d3e2-3662-b53c-62ce1b66a5a2,b251ef5c-37d7-37f9-83fc-54dc4d445e89,Vance Weber,M,GENERAL PRACTICE,5680 PEACHTREE PKWY,PEACHTREE CORNERS,GA,30092-2857,33.931502,-84.368673,77,9508099798
623016a2-7cc7-37e9-b853-e43d3c208bbd,ec647f6f-ac89-3981-b4f1-75bbb20c7362,Carmen Johnson,M,GENERAL PRACTICE,2822 NOTTINGHAM WAY,ALBANY,GA,31707-7629,31.577669,-84.17945300000000,28,5879215148
24b16f24-3439-3218-bab9-74355c776e69,7e0c22d1-d61e-3e0e-9002-6843192325a4,Freddy Considine,M,GENERAL PRACTICE,3103 CLAIRMONT RD NE,BROOKHAVEN,GA,30329-1043,33.819655,-84.327381,159,2958589242
38524ac7-52e3-3270-b799-206a737ca95d,bd912453-6838-3f9b-a9d0-5b7511d7485d,Augustine Bechtelar,M,GENERAL PRACTICE,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2137,33.819655,-84.327381,550,3472146826
4cff2354-4086-3030-9714-853eb75e35d6,ae638c60-3600-396c-87dc-14180dbbf445,Sindy Kohler,F,GENERAL PRACTICE,2701 N DECATUR RD,DECATUR,GA,30033-5918,33.771455000000000,-84.297857,32,7649748103
73589607-dcff-31c2-8216-f88fe8d5223b,a4f23b11-2bce-3493-bc8e-a75784f8c9cd,Marvin Haley,M,GENERAL PRACTICE,6001 PROFESSIONAL PKWY,DOUGLASVILLE,GA,30134-5632,33.738328,-84.707237,16,1358754616
1ec6b10b-768d-3c16-8386-e2af5e92dc5b,6fe43f44-355c-3bf1-82dc-32eff433e67a,Ruby Stamm,F,GENERAL PRACTICE,275 SHERATON BLVD,MACON,GA,31210-1359,32.830953,-83.64891800000000,26,268006598
952deda5-4b02-3da5-91b5-ca1e5e436019,ff8849cf-13da-3011-9806-090b4b1cb5cc,Gloria Jasso,F,GENERAL PRACTICE,2709 MEREDYTH PLACE,ALBANY,GA,31707,31.577669,-84.17945300000000,95,2329859651
203c78f4-6fbc-359a-bb41-ecb4f8267ee8,b2705acc-5d00-367e-a608-c992e7193069,Brigitte Gleichner,F,GENERAL PRACTICE,1500 OGLETHORPE AVE,ATHENS,GA,30606-2188,33.927979,-83.35382300000000,26,50260162
9d947e4d-3c10-3b00-ab7c-e71876eb2493,b4135287-adb5-361d-839c-4703ef2027ad,Myrtis Nitzsche,F,GENERAL PRACTICE,1440 N CHASE ST,ATHENS,GA,30601-1850,33.927979,-83.35382300000000,13,7217298768
a7ef4fda-5337-3afd-9f2a-dec2b33ed046,13f86542-ff8f-360e-a80a-901509832f2b,Chung Schimmel,M,GENERAL PRACTICE,528 S 8TH ST,GRIFFIN,GA,30224-4212,33.257645000000000,-84.273394,37,6567711752
4b86cdc4-4f12-33c8-912b-34f29ed594c3,1de739f6-385e-3fe8-99d9-4d6ff76ce49e,Sindy Boyer,F,GENERAL PRACTICE,1275 CLEVELAND AVE,EAST POINT,GA,30344-3433,33.67236,-84.474958,23,5948036359
eae2d249-c0d3-3493-b8c0-045662dc1fc1,5d565881-875d-397c-8a9f-cbaf832d1871,Bobbie O'Hara,M,GENERAL PRACTICE,665 GAINES SCHOOL RD,ATHENS,GA,30605-3127,33.927979,-83.35382300000000,16,888829108
aebb5321-7f27-3472-8e41-7bc4160597f6,1f0d0532-da9e-323d-9289-afc3d0664bba,Fernande Franecki,F,GENERAL PRACTICE,9434 S MAIN ST,JONESBORO,GA,30236-6092,33.477662,-84.340843,155,4910610588
d951b788-475c-326d-b848-68acad91ae2b,bc038721-4b3b-3a76-901d-dde4efa05c24,Arlene Jakubowski,F,GENERAL PRACTICE,14 EASTBROOK BND,PEACHTREE CITY,GA,30269-1530,33.391884000000000,-84.570611,35,4394001056
014d1a4b-35c4-37be-8325-bacca5a7fc2d,172f399a-0a67-3029-a2d0-449024493951,Shayne Homenick,M,GENERAL PRACTICE,4050 RIVERSIDE DR,MACON,GA,31210-1805,32.830953,-83.64891800000000,78,3325370047
77a97f06-6587-346b-8cc2-61418c567cf1,8eaf76bf-244c-3a96-be67-728d75485f0a,Leana Cartwright,F,GENERAL PRACTICE,4226 HARTLEY BRIDGE RD,MACON,GA,31216-4116,32.830953,-83.64891800000000,25,7127167710
50ac44ae-de2a-3f08-a473-e563cea7de4f,dc3c51ac-9a2e-32c3-b850-5629469d6060,Joe Wisoky,M,GENERAL PRACTICE,605 N WESTOVER BLVD,ALBANY,GA,31707-2188,31.577669,-84.17945300000000,28,466092296
8fee2715-f875-3c01-b78b-c32c8fe83ba7,c1469664-7064-3e49-9049-ba914f2a9924,Hector Ondricka,M,GENERAL PRACTICE,6300 HOSPITAL PKWY,JOHNS CREEK,GA,30097-1984,34.032739,-84.203848,25,8756497490
0d5df082-e4ab-3651-969c-d91a621022e6,d7f78b76-9aa6-3c4a-a37f-8e1b13e96291,Jaime Elizondo,M,GENERAL PRACTICE,8400 ABERCORN ST,SAVANNAH,GA,31406-3425,31.916773,-81.119488,81,5149751758
39f46366-40a4-3b2f-ae8a-e59334917398,915dd3b5-147d-378e-8ff8-e4410eb2a3ff,Meridith Ernser,F,GENERAL PRACTICE,3624 J DEWEY GRAY CIR,AUGUSTA,GA,30909-6585,33.444691,-82.021331,77,6039685069
a6201107-1501-30f4-a8d7-a8cf03f2e856,61f477f4-acef-37d9-bade-2ac9fe85dd7b,Adeline Pacocha,F,GENERAL PRACTICE,4865 BILL GARDNER PKWY,LOCUST GROVE,GA,30248-3644,33.375558000000000,-84.060337,29,8794089477
bb3cec86-eec1-3531-aa60-9a249a37b736,e4fe2ebd-e24e-3400-85d6-fe6887d7e1b8,Rickie Johns,M,GENERAL PRACTICE,4434 COLUMBIA RD,MARTINEZ,GA,30907-4563,33.521018,-82.101404,127,7984282811
83655bcd-8f97-37f4-930f-fae510ec7bd1,969aaabd-afc3-3259-820a-e1a87819aa3f,Omer Wisoky,M,GENERAL PRACTICE,539 GLYNN N ST,FAYETTEVILLE,GA,30214-1108,33.467028000000000,-84.457861,34,5313308882
4bb923f2-136f-3a59-922b-769527087f7b,d20d8e5f-09d2-327d-ba46-abc2dacc7fb5,Temple Pagac,F,GENERAL PRACTICE,684 SIXES RD,HOLLY SPRINGS,GA,30115-8720,34.165426000000000,-84.45700000000000,84,7388744568
b1bb4fc4-b06b-36f9-b729-5d77cce887d1,3c5e5e49-1f5e-354b-8879-c8b9ad0644e9,Nanette Legros,F,GENERAL PRACTICE,1930 HIGHLAND AVE,AUGUSTA,GA,30904-7803,33.444691,-82.021331,17,6506482524
